order_id,customer_id,restaurant,city,order_date,delivery_time_minutes,item,quantity,price,discount,payment_method,rating
1881,1511,Kebab House,Alex,2024-03-19 08:00:00,13.0,Sushi,4,57,18,Cash,3.0
1882,1675,Sushi World,alex,2024-03-19 09:00:00,31.0,Sushi,1,237,27,Cash,4.0
1883,1112,Kebab House,Giza,2024-03-19 10:00:00,43.0,Burger,1,121,22,Wallet,5.0
1884,1186,Pasta Point,CAIRO,2024-03-19 11:00:00,19.0,Sushi,1,168,7,Card,3.0
1885,1806,Sushi World,Giza,2024-03-19 12:00:00,47.0,Pasta,3,83,16,Card,4.0
1886,1743,Pizza Hub,alex,2024-03-19 13:00:00,40.0,Pizza,2,193,12,Cash,5.0
1887,1226,Kebab House,Giza,2024-03-19 14:00:00,26.0,Pizza,2,154,6,Cash,2.0
1888,1309,Pasta Point,Alex,2024-03-19 15:00:00,33.0,Pizza,1,190,8,Wallet,2.0
1889,1097,Pizza Hub,cairo,2024-03-19 16:00:00,54.0,Pasta,4,136,11,Wallet,1.0
1890,1054,Pizza Hub,Giza,2024-03-19 17:00:00,43.0,Pizza,1,253,28,Cash,2.0
1891,1622,Pizza Hub,,2024-03-19 18:00:00,35.0,Burger,1,268,13,Wallet,4.0
1892,1663,Pizza Hub,cairo,2024-03-19 19:00:00,32.0,Pasta,4,199,13,Card,2.0
1893,1757,Sushi World,CAIRO,2024-03-19 20:00:00,35.0,Pasta,1,273,14,Card,3.0
1894,1405,Sushi World,alex,2024-03-19 21:00:00,28.0,Pasta,3,298,2,Wallet,3.0
1895,1068,Sushi World,CAIRO,2024-03-19 22:00:00,9.0,Sushi,1,290,14,Wallet,3.0
1896,1311,Pasta Point,Cairo,2024-03-19 23:00:00,59.0,Sushi,3,204,18,Wallet,2.0
1897,1288,Pasta Point,,2024-03-20 00:00:00,36.0,Sushi,1,113,23,Card,2.0
1898,1761,Pasta Point,,2024-03-20 01:00:00,39.0,Kebab,2,51,19,Cash,1.0
1899,1547,Burger Town,Giza,2024-03-20 02:00:00,34.0,Burger,4,158,13,Wallet,5.0
1900,1750,Pasta Point,CAIRO,2024-03-20 03:00:00,26.0,Pasta,2,274,7,Wallet,1.0
1901,1147,Sushi World,cairo,2024-03-20 04:00:00,32.0,Pasta,1,75,4,Wallet,4.0
1902,1466,Sushi World,Alex,2024-03-20 05:00:00,,Sushi,1,269,29,Cash,3.0
1903,1738,Burger Town,Cairo,2024-03-20 06:00:00,62.0,Pasta,3,132,18,Wallet,2.0
1904,1243,Burger Town,CAIRO,2024-03-20 07:00:00,20.0,Pasta,1,156,3,Wallet,
1905,1490,Pasta Point,alex,2024-03-20 08:00:00,22.0,Pizza,1,118,13,Card,5.0
1906,1848,Kebab House,cairo,2024-03-20 09:00:00,29.0,Pasta,1,146,15,Wallet,2.0
1907,1957,Burger Town,alex,2024-03-20 10:00:00,50.0,Kebab,2,261,19,Card,1.0
1908,1506,Pizza Hub,cairo,2024-03-20 11:00:00,35.0,Sushi,3,79,23,Cash,5.0
1909,1364,Sushi World,cairo,2024-03-20 12:00:00,,Burger,2,286,5,Wallet,1.0
1910,1481,Pizza Hub,Alex,2024-03-20 13:00:00,50.0,Burger,3,57,22,Wallet,2.0
1911,1200,Sushi World,Alex,2024-03-20 14:00:00,43.0,Pizza,2,87,24,Card,1.0
1912,1153,Sushi World,Alex,2024-03-20 15:00:00,41.0,Burger,1,238,5,Cash,3.0
1913,1449,Burger Town,Giza,2024-03-20 16:00:00,,Burger,2,130,2,Cash,2.0
1914,1500,Burger Town,cairo,2024-03-20 17:00:00,63.0,Sushi,2,157,14,Card,2.0
1915,1072,Pizza Hub,CAIRO,2024-03-20 18:00:00,61.0,Sushi,3,114,28,Cash,5.0
1916,1712,Sushi World,alex,2024-03-20 19:00:00,26.0,Kebab,3,116,2,Cash,5.0
1917,1295,Pizza Hub,Alex,2024-03-20 20:00:00,54.0,Pizza,2,223,10,Cash,5.0
1918,1016,Kebab House,Alex,2024-03-20 21:00:00,39.0,Burger,3,139,2,Cash,3.0
1919,1640,Pizza Hub,alex,2024-03-20 22:00:00,40.0,Kebab,3,144,27,Cash,3.0
1920,1216,Pasta Point,alex,2024-03-20 23:00:00,14.0,Pizza,3,121,9,Cash,4.0
1921,1060,Pizza Hub,cairo,2024-03-21 00:00:00,32.0,Burger,4,92,17,Cash,2.0
1922,1938,Pasta Point,Alex,2024-03-21 01:00:00,25.0,Burger,3,236,0,Cash,5.0
1923,1615,Pasta Point,alex,2024-03-21 02:00:00,44.0,Sushi,4,95,15,Wallet,2.0
1924,1041,Pasta Point,Giza,2024-03-21 03:00:00,47.0,Pasta,4,249,15,Card,1.0
1925,1024,Kebab House,Giza,2024-03-21 04:00:00,10.0,Pizza,3,174,26,Cash,
1926,1038,Pizza Hub,Alex,2024-03-21 05:00:00,34.0,Burger,2,212,9,Card,4.0
1927,1802,Pizza Hub,alex,2024-03-21 06:00:00,48.0,Pizza,3,88,0,Cash,1.0
1928,1130,Kebab House,cairo,2024-03-21 07:00:00,32.0,Kebab,1,269,3,Cash,2.0
1929,1497,Sushi World,cairo,2024-03-21 08:00:00,43.0,Kebab,2,100,2,Wallet,3.0
1930,1228,Burger Town,,2024-03-21 09:00:00,39.0,Pasta,4,53,4,Card,5.0
1931,1107,Pizza Hub,Cairo,2024-03-21 10:00:00,39.0,Burger,4,170,11,Card,1.0
1932,1171,Burger Town,Alex,2024-03-21 11:00:00,31.0,Sushi,2,129,24,Wallet,
1933,1434,Kebab House,cairo,2024-03-21 12:00:00,20.0,Burger,2,126,11,Wallet,2.0
1934,1477,Sushi World,Giza,2024-03-21 13:00:00,21.0,Pizza,3,261,12,Card,2.0
1935,1101,Sushi World,alex,2024-03-21 14:00:00,43.0,Kebab,4,228,23,Cash,1.0
1936,1865,Sushi World,CAIRO,2024-03-21 15:00:00,35.0,Pizza,1,182,11,Cash,1.0
1937,1523,Kebab House,CAIRO,2024-03-21 16:00:00,33.0,Pasta,3,104,24,Card,1.0
1938,1274,Pasta Point,cairo,2024-03-21 17:00:00,29.0,Kebab,2,278,15,Cash,4.0
1939,1612,Pasta Point,CAIRO,2024-03-21 18:00:00,31.0,Sushi,4,69,12,Wallet,
1940,1043,Burger Town,CAIRO,2024-03-21 19:00:00,47.0,Kebab,2,201,4,Wallet,3.0
1941,1954,Pasta Point,Cairo,2024-03-21 20:00:00,30.0,Burger,2,213,23,Wallet,2.0
1942,1816,Pasta Point,Giza,2024-03-21 21:00:00,18.0,Burger,2,83,3,Card,2.0
1943,1956,Sushi World,Giza,2024-03-21 22:00:00,43.0,Kebab,3,171,20,Card,5.0
1944,1016,Sushi World,Cairo,2024-03-21 23:00:00,32.0,Pasta,1,158,14,Card,
1945,1329,Burger Town,Cairo,2024-03-22 00:00:00,,Burger,1,175,11,Cash,1.0
1946,1568,Pizza Hub,CAIRO,2024-03-22 01:00:00,54.0,Burger,4,289,18,Card,2.0
1947,1822,Burger Town,Alex,2024-03-22 02:00:00,34.0,Sushi,2,103,20,Card,5.0
1948,1496,Burger Town,alex,2024-03-22 03:00:00,38.0,Kebab,1,211,27,Wallet,2.0
1949,1814,Kebab House,alex,2024-03-22 04:00:00,20.0,Burger,2,260,18,Cash,1.0
1950,1011,Kebab House,CAIRO,2024-03-22 05:00:00,32.0,Pasta,4,194,20,Cash,3.0
1951,1317,Burger Town,alex,2024-03-22 06:00:00,42.0,Pizza,2,182,10,Wallet,
1952,1591,Burger Town,Cairo,2024-03-22 07:00:00,16.0,Kebab,1,138,29,Cash,3.0
1953,1215,Burger Town,Giza,2024-03-22 08:00:00,37.0,Sushi,2,195,20,Card,4.0
1954,1338,Pasta Point,alex,2024-03-22 09:00:00,36.0,Burger,1,232,5,Cash,5.0
1955,1775,Kebab House,CAIRO,2024-03-22 10:00:00,35.0,Pasta,4,102,8,Wallet,4.0
1956,1990,Burger Town,Alex,2024-03-22 11:00:00,47.0,Kebab,2,99,0,Cash,1.0
1957,1660,Sushi World,CAIRO,2024-03-22 12:00:00,39.0,Pasta,1,121,11,Wallet,5.0
1958,1080,Sushi World,cairo,2024-03-22 13:00:00,52.0,Pasta,4,268,25,Card,1.0
1959,1726,Pasta Point,CAIRO,2024-03-22 14:00:00,23.0,Sushi,2,256,13,Card,5.0
1960,1484,Pasta Point,Cairo,2024-03-22 15:00:00,36.0,Kebab,4,222,5,Wallet,5.0
1961,1373,Pizza Hub,Giza,2024-03-22 16:00:00,36.0,Burger,1,190,0,Card,1.0
1962,1975,Pizza Hub,Giza,2024-03-22 17:00:00,22.0,Sushi,2,65,21,Card,1.0
1963,1709,Pizza Hub,alex,2024-03-22 18:00:00,46.0,Burger,2,263,1,Cash,5.0
1964,1199,Pasta Point,,2024-03-22 19:00:00,62.0,Pizza,2,261,23,Card,5.0
1965,1536,Pasta Point,cairo,2024-03-22 20:00:00,34.0,Pasta,4,62,10,Wallet,1.0
1966,1465,Pasta Point,Cairo,2024-03-22 21:00:00,41.0,Pizza,4,69,2,Card,1.0
1967,1088,Sushi World,CAIRO,2024-03-22 22:00:00,36.0,Pasta,1,115,9,Cash,2.0
1968,1267,Pasta Point,Cairo,2024-03-22 23:00:00,26.0,Sushi,3,276,29,Wallet,2.0
1969,1654,Sushi World,Cairo,2024-03-23 00:00:00,13.0,Burger,2,96,5,Card,2.0
1970,1570,Pizza Hub,cairo,2024-03-23 01:00:00,26.0,Burger,2,296,5,Card,4.0
1971,1921,Pizza Hub,CAIRO,2024-03-23 02:00:00,18.0,Sushi,1,196,19,Card,5.0
1972,1488,Pizza Hub,Alex,2024-03-23 03:00:00,55.0,Kebab,2,222,20,Wallet,
1973,1876,Burger Town,Alex,2024-03-23 04:00:00,33.0,Pizza,4,214,1,Cash,4.0
1974,1537,Burger Town,Giza,2024-03-23 05:00:00,30.0,Pizza,4,171,25,Wallet,5.0
1975,1046,Kebab House,alex,2024-03-23 06:00:00,45.0,Burger,2,103,25,Wallet,3.0
1976,1287,Kebab House,Cairo,2024-03-23 07:00:00,,Burger,2,55,23,Cash,2.0
1977,1777,Kebab House,Giza,2024-03-23 08:00:00,25.0,Burger,4,63,9,Wallet,3.0
1978,1015,Burger Town,cairo,2024-03-23 09:00:00,35.0,Sushi,2,181,22,Wallet,1.0
1979,1710,Burger Town,Alex,2024-03-23 10:00:00,47.0,Kebab,4,135,25,Card,
1980,1400,Kebab House,Cairo,2024-03-23 11:00:00,41.0,Pizza,28,292,5,Wallet,5.0
1981,1918,Kebab House,cairo,2024-03-23 12:00:00,37.0,Pasta,3,232,22,Card,4.0
1982,1793,Pasta Point,alex,2024-03-23 13:00:00,35.0,Sushi,2,280,27,Wallet,2.0
1983,1980,Kebab House,cairo,2024-03-23 14:00:00,39.0,Pizza,2,277,16,Card,5.0
1984,1085,Pasta Point,Cairo,2024-03-23 15:00:00,37.0,Kebab,2,211,29,Card,2.0
1985,1249,Sushi World,alex,2024-03-23 16:00:00,22.0,Sushi,4,76,13,Card,1.0
1986,1390,Burger Town,cairo,2024-03-23 17:00:00,35.0,Pizza,3,56,4,Cash,4.0
1987,1781,Kebab House,alex,2024-03-23 18:00:00,22.0,Sushi,3,180,22,Wallet,4.0
1988,1334,Burger Town,Cairo,2024-03-23 19:00:00,35.0,Pizza,1,224,16,Wallet,1.0
1989,1628,Burger Town,Cairo,2024-03-23 20:00:00,29.0,Pizza,1,274,1,Wallet,3.0
1990,1518,Burger Town,alex,2024-03-23 21:00:00,65.0,Kebab,2,51,8,Cash,4.0
1991,1136,Sushi World,CAIRO,2024-03-23 22:00:00,34.0,Pasta,4,283,11,Card,3.0
1992,1882,Pizza Hub,Giza,2024-03-23 23:00:00,18.0,Kebab,2,129,18,Wallet,2.0
1993,1687,Kebab House,cairo,2024-03-24 00:00:00,33.0,Pizza,3,202,21,Cash,4.0
1994,1839,Pizza Hub,cairo,2024-03-24 01:00:00,41.0,Sushi,2,109,6,Cash,1.0
1995,1497,Pizza Hub,CAIRO,2024-03-24 02:00:00,55.0,Kebab,2,256,8,Wallet,3.0
1996,1826,Pizza Hub,CAIRO,2024-03-24 03:00:00,27.0,Pasta,3,73,20,Card,2.0
1997,1726,Burger Town,CAIRO,2024-03-24 04:00:00,16.0,Pizza,3,64,15,Cash,2.0
1998,1476,Pasta Point,Alex,2024-03-24 05:00:00,44.0,Kebab,3,144,19,Wallet,4.0
1999,1593,Burger Town,Alex,2024-03-24 06:00:00,18.0,Kebab,3,191,10,Card,4.0
2000,1222,Burger Town,alex,2024-03-24 07:00:00,29.0,Kebab,1,231,11,Cash,5.0
1283,1517,Pizza Hub,Giza,2024-02-23 10:00:00,33.0,Burger,2,55,7,Wallet,4.0
460,1515,Pizza Hub,,2024-01-20 03:00:00,50.0,Burger,2,234,14,Card,5.0
1976,1287,Kebab House,Cairo,2024-03-23 07:00:00,,Burger,2,55,23,Cash,2.0
1100,1305,Sushi World,cairo,2024-02-15 19:00:00,45.0,Burger,1,225,15,Wallet,2.0
264,1607,Pizza Hub,alex,2024-01-11 23:00:00,28.0,Pasta,2,297,21,Card,2.0
1162,1092,Pasta Point,alex,2024-02-18 09:00:00,46.0,Pizza,1,59,13,Cash,5.0
732,1601,Burger Town,CAIRO,2024-01-31 11:00:00,21.0,Kebab,1,234,13,Cash,1.0
56,1831,Burger Town,CAIRO,2024-01-03 07:00:00,28.0,Sushi,4,177,13,Card,4.0
1268,1145,Pasta Point,CAIRO,2024-02-22 19:00:00,42.0,Pizza,1,59,16,Wallet,1.0
1760,1914,Sushi World,Alex,2024-03-14 07:00:00,51.0,Pizza,4,226,19,Card,2.0
1895,1068,Sushi World,CAIRO,2024-03-19 22:00:00,9.0,Sushi,1,290,14,Wallet,3.0
756,1688,Pasta Point,cairo,2024-02-01 11:00:00,37.0,Kebab,3,96,6,Card,4.0
81,1508,Pasta Point,Cairo,2024-01-04 08:00:00,37.0,Kebab,4,91,5,Cash,
546,1882,Pizza Hub,Alex,2024-01-23 17:00:00,,Kebab,2,119,14,Card,2.0
398,1226,Pasta Point,cairo,2024-01-17 13:00:00,,Pizza,4,256,1,Card,1.0
1695,1870,Sushi World,cairo,2024-03-11 14:00:00,50.0,Sushi,2,90,23,Card,2.0
303,1246,Kebab House,CAIRO,2024-01-13 14:00:00,13.0,Burger,1,161,5,Cash,1.0
1826,1837,Sushi World,alex,2024-03-17 01:00:00,18.0,Pizza,4,66,1,Card,
709,1576,Sushi World,CAIRO,2024-01-30 12:00:00,32.0,Burger,3,248,28,Wallet,3.0
842,1518,Burger Town,CAIRO,2024-02-05 01:00:00,44.0,Pizza,1,89,11,Card,2.0
392,1967,Sushi World,cairo,2024-01-17 07:00:00,14.0,Pizza,4,264,10,Card,1.0
1550,1992,Pizza Hub,Alex,2024-03-05 13:00:00,15.0,Pasta,3,189,22,Card,1.0
1531,1010,Pizza Hub,Giza,2024-03-04 18:00:00,35.0,Kebab,4,294,9,Card,5.0
1810,1280,Sushi World,,2024-03-16 09:00:00,8.0,Sushi,1,209,0,Cash,1.0
911,1116,Sushi World,cairo,2024-02-07 22:00:00,21.0,Kebab,1,253,8,Cash,2.0
698,1689,Pizza Hub,alex,2024-01-30 01:00:00,20.0,Kebab,1,62,18,Card,4.0
1714,1312,Burger Town,CAIRO,2024-03-12 09:00:00,36.0,Kebab,1,88,14,Wallet,3.0
1316,1542,Burger Town,alex,2024-02-24 19:00:00,31.0,Sushi,1,241,1,Wallet,3.0
1450,1022,Pasta Point,Cairo,2024-03-01 09:00:00,31.0,Pizza,1,163,7,Card,4.0
235,1472,Sushi World,cairo,2024-01-10 18:00:00,35.0,Pasta,4,122,19,Card,
589,1822,Pasta Point,Alex,2024-01-25 12:00:00,17.0,Kebab,3,204,18,Card,5.0
1253,1230,Pasta Point,,2024-02-22 04:00:00,46.0,Pasta,3,210,11,Wallet,3.0
1213,1302,Pizza Hub,CAIRO,2024-02-20 12:00:00,40.0,Burger,3,72,23,Wallet,4.0
1159,1863,Pasta Point,alex,2024-02-18 06:00:00,60.0,Kebab,4,125,27,Cash,1.0
1238,1273,Kebab House,Alex,2024-02-21 13:00:00,,Kebab,4,224,18,Cash,1.0
45,1699,Pizza Hub,Alex,2024-01-02 20:00:00,30.0,Pasta,1,286,1,Cash,2.0
1977,1777,Kebab House,Giza,2024-03-23 08:00:00,25.0,Burger,4,63,9,Wallet,3.0
885,1172,Pasta Point,Alex,2024-02-06 20:00:00,2.0,Sushi,2,176,22,Cash,1.0
1241,1738,Pizza Hub,alex,2024-02-21 16:00:00,38.0,Pizza,3,262,12,Wallet,1.0
1043,1457,Burger Town,CAIRO,2024-02-13 10:00:00,29.0,Pasta,4,151,26,Wallet,1.0
1074,1960,Sushi World,CAIRO,2024-02-14 17:00:00,,Kebab,2,299,6,Wallet,5.0
833,1750,Burger Town,alex,2024-02-04 16:00:00,,Kebab,2,231,5,Wallet,4.0
1137,1125,Burger Town,CAIRO,2024-02-17 08:00:00,33.0,Sushi,2,137,21,Cash,1.0
1271,1110,Sushi World,Giza,2024-02-22 22:00:00,38.0,Pasta,3,287,20,Wallet,
829,1732,Kebab House,Cairo,2024-02-04 12:00:00,41.0,Sushi,2,122,7,Wallet,2.0
1380,1167,Kebab House,CAIRO,2024-02-27 11:00:00,18.0,Sushi,1,232,10,Cash,4.0
313,1836,Sushi World,cairo,2024-01-14 00:00:00,,Pasta,3,239,17,Wallet,2.0
118,1748,Sushi World,Alex,2024-01-05 21:00:00,46.0,Kebab,2,162,19,Cash,5.0
777,1880,Kebab House,CAIRO,2024-02-02 08:00:00,40.0,Pasta,2,202,19,Wallet,2.0
23,1769,Pizza Hub,cairo,2024-01-01 22:00:00,40.0,Pizza,2,135,16,Wallet,
